ID_LINEA,ROUTE_ID,DIRECTION_ID,DIRECTION_TO,START_DATE,STOP_NAME,ARRIVAL_TIME,ARRIVAL_DELAY,DEPARTURE_TIME,DEPARTURE_DELAY,CREATED_AT
LineaB_B11,LineaB,1,Leandro N. Alem,2024-02-28,Callao,2024-02-28 23:58:50,3.0,2024-02-28 23:59:14,3.4,2024-02-28 22:58:49.452
LineaB_B11,LineaB,1,Leandro N. Alem,2024-02-28,Uruguay,2024-02-28 23:59:50,4.0,2024-02-29 00:00:14,4.4,2024-02-28 22:58:49.452
LineaB_B11,LineaB,1,Leandro N. Alem,2024-02-28,Carlos Pelegrini,2024-02-29 00:00:50,5.0,2024-02-29 00:01:14,5.4,2024-02-28 22:58:49.452
LineaB_B11,LineaB,1,Leandro N. Alem,2024-02-28,Florida,2024-02-28 23:57:50,2.0,2024-02-28 23:58:14,2.4,2024-02-28 22:58:49.452
LineaB_B11,LineaB,1,Leandro N. Alem,2024-02-28,Leandro N. Alem,2024-02-28 23:56:50,1.0,2024-02-28 23:57:14,1.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Leandro N. Alem,2024-02-28 23:56:50,1.0,2024-02-28 23:57:14,1.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Florida,2024-02-28 23:56:50,1.0,2024-02-28 23:57:14,1.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Carlos Pelegrini,2024-02-28 23:57:50,2.0,2024-02-28 23:58:14,2.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Uruguay,2024-02-28 23:59:50,4.0,2024-02-29 00:00:14,4.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Callao,2024-02-29 00:00:50,5.0,2024-02-29 00:01:14,5.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Pasteur,2024-02-28 23:57:50,2.0,2024-02-28 23:58:14,2.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Pueyrredón,2024-02-28 23:59:50,4.0,2024-02-29 00:00:14,4.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Carlos Gardel,2024-02-28 23:55:50,0.0,2024-02-28 23:56:14,0.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Medrano,2024-02-28 23:57:50,2.0,2024-02-28 23:58:14,2.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Ángel Gallardo,2024-02-28 23:58:50,3.0,2024-02-28 23:59:14,3.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Malabia,2024-02-29 00:00:50,5.0,2024-02-29 00:01:14,5.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Dorrego,2024-02-28 23:57:50,2.0,2024-02-28 23:58:14,2.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Federico Lacroze,2024-02-28 23:59:50,4.0,2024-02-29 00:00:14,4.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Tronador - Villa Ortúzar,2024-02-28 23:56:50,1.0,2024-02-28 23:57:14,1.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,De Los Incas - Parque Chas,2024-02-28 23:55:50,0.0,2024-02-28 23:56:14,0.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Echeverría,2024-02-28 23:57:50,2.0,2024-02-28 23:58:14,2.4,2024-02-28 22:58:49.452
LineaB_B01,LineaB,0,Juan Manuel de Rosas,2024-02-28,Juan Manuel de Rosas,2024-02-28 23:56:50,1.0,2024-02-28 23:57:14,1.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,Congreso de Tucumán,2024-02-29 00:01:50,6.0,2024-02-29 00:02:14,6.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,Juramento,2024-02-28 23:55:50,0.0,2024-02-28 23:56:14,0.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,José Hernández,2024-02-28 23:55:50,0.0,2024-02-28 23:56:14,0.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,Olleros,2024-02-28 23:55:50,0.0,2024-02-28 23:56:14,0.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,Ministro Carranza,2024-02-28 23:55:50,0.0,2024-02-28 23:56:14,0.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,Palermo,2024-02-29 00:04:50,9.0,2024-02-29 00:05:14,9.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,Plaza Italia,2024-02-29 00:06:50,11.0,2024-02-29 00:07:14,11.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,Scalabrini Ortíz,2024-02-29 00:08:50,13.0,2024-02-29 00:09:14,13.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,Bulnes,2024-02-29 00:10:50,15.0,2024-02-29 00:11:14,15.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,Agüero,2024-02-29 00:11:50,16.0,2024-02-29 00:12:14,16.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,Pueyrredón,2024-02-29 00:13:50,18.0,2024-02-29 00:14:14,18.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,Facultad de Medicina,2024-02-29 00:14:50,19.0,2024-02-29 00:15:14,19.4,2024-02-28 22:58:49.452
LineaD_D11,LineaD,1,Catedral,2024-02-28,Callao,2024-02-29 00:16:50,21.0,2024-02-29 00:17:14,21.4,2024-02-28 22:58:49.452
